RaceTime,VO2max,WeeklyMileage,BodyMass,Age,TrainingYears
66.70779448651697,56.685951206410195,62.455037248163684,77.9065483069231,39.40041679219642,0.42303105628971593
72.99488430088749,51.26380288107644,37.15874261136699,83.08703580582907,27.253244361090918,8.787752310281547
62.01559816791096,53.75126649785635,51.073493558290885,80.20482181197364,35.84300404916768,3.3444255623226598
67.06329865795001,52.041994392047,42.83513829852325,77.07274031107298,24.327796040654363,12.674597857004757
67.7194846554761,51.46381145833473,57.18469738619588,82.66674689589154,30.18905884839029,3.307257204027834
66.65771943680346,60.097612582126146,55.00493157930423,83.69295590445672,37.55825547314029,5.553653909591111
64.64804395667477,57.142092915790286,65.56309916386849,85.82158991037527,22.256050131746647,9.626329857703627
66.16886755123313,50.842542428436076,42.349754017178796,78.48709887589642,38.52379790368319,11.018278664477368
61.69169502624514,60.397599252599505,45.95187597059943,70.32881919683146,34.84289760858655,11.184510729909194
63.700017783881385,56.843797125259655,35.31854426326539,73.46713686433323,39.41991963533718,8.625098691779428
68.53299388384268,59.87717271303376,43.33560109885833,84.06508966508358,36.79131307251729,8.072187577434388
63.09987272083258,58.77777305154167,55.65950739567278,63.83064329012764,45.91312343979075,6.7775808476035495
